id,name,type,district,district_detail,longitude,latitude,phone_number,url,parking,toilet,nursing_room,locker,infant_stand,wheelchair_infra,braille_road ,img_url
139,MVG무인텔,숙박/휴양,기장군,기장읍,129.2220125,35.2139435,051-722-7727,http://naver.me/Ft8unf9u,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180504_296%2F1525365976087c2Mt1_JPEG%2F6e5ce362da472b71053cb1e79efae6fb.jpg
196,드림모텔,숙박/휴양,기장군,기장읍,129.2143901,35.2530168,051-722-5212,http://naver.me/55IOTn2P,Y,N,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180517_124%2F1526533846507ck8yo_JPEG%2F-WF5LhxdOoi3nycA5_KaNkr9.jpg
1698,태종파크텔,숙박/휴양,영도구,동삼동,129.080614,35.06491823,051-405-3600,http://naver.me/xtWivsz7,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180524_146%2F1527142009939pY0gs_JPEG%2FUveTltz59b6ORKQ620NIc0y0.jpg
822,캘리호스텔 서면본점,숙박/휴양,부산진구,부전동,129.0592033,35.16026523,051-803-5001,http://naver.me/5VeFMaYu,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180608_238%2F1528445602969RopVX_JPEG%2FQXUOvt2SsyK3NwD5UdzZBc8p.jpg
1375,부산 송도 휴,숙박/휴양,서구,암남동,129.0170686,35.07699528,051-247-0045,http://naver.me/IxDp3nRj,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180612_24%2F1528774165036p0bRC_JPEG%2F5b064e0797efd7.18162573.jpg
584,세븐브릿지,숙박/휴양,동래구,수안동,129.0861289,35.20163699,051-558-7272,http://naver.me/GJrB0WyH,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180613_155%2F1528821730229qJp6l_JPEG%2F0c7aa32406a9dc9e5dcb43a298241bd5.jpg
1802,엘리제호텔,숙박/휴양,중구,동광동3가,129.033979,35.1010197,051-241-4008,http://naver.me/IFjHuNeY,Y,Y,N,Y,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180618_29%2F1529310373613ItAUD_JPEG%2FvdUSRzwMtMlQC9Cn0eWd6BCr.jpg
671,JS모텔,숙박/휴양,동래구,온천동,129.0828957,35.21788848,051-552-8018,http://naver.me/Gozpxoy7,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180622_201%2F1529598465763iM84U_JPEG%2Fa3d53822e07298fe0d74b1e021e83bd2.jpg
1710,럭셔리모텔,숙박/휴양,영도구,봉래동1가,129.0393221,35.0935825,051-413-0333,http://naver.me/FU3FRIm2,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180627_154%2F1530044224198NUYY6_JPEG%2F5b31978ca08df3.50366102.jpg
859,쌍마모텔,숙박/휴양,부산진구,부전동,129.0559993,35.15839448,051-802-0584,http://naver.me/IgTJlznc,N,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180628_168%2F1530112131941Mxswg_JPEG%2FjkVofYvw-74JNueQcWSi87K_.jpg
934,브라운도트호텔,숙박/휴양,부산진구,초읍동,129.0478229,35.18098586,051-804-3900,http://naver.me/GcjXB8dQ,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180630_130%2F15302908860925Hwgf_JPEG%2F03da8bf439f7a36a2c2ba69b1d7032f9.jpg
1426,초원파크 모텔,숙박/휴양,서구,토성동5가,129.0216638,35.09640941,051-242-7360,http://naver.me/5gicq8H3,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180703_292%2F1530562836570SFjnO_JPEG%2F5b39a1e910cd14.92361878.jpg
895,라이온호텔,숙박/휴양,부산진구,부전동,129.056101,35.15508346,051-808-3593,http://naver.me/xje3VCa8,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180707_109%2F15309538826984eplc_JPEG%2FGcwWIwyVXp7IrfFLk8BXqN15.jpg
1267,부산 당리 오투,숙박/휴양,사하구,당리동,128.9750842,35.10272907,051-293-2010,http://naver.me/xUSxu0e4,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180710_208%2F1531167475314mPEJL_JPEG%2F5b42b3237f0805.68840128.jpg
1975,윙민박,숙박/휴양,해운대구,송정동,129.2005472,35.18222168,,http://naver.me/FZJRtcIn,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180819_244%2F15346395093952enQG_JPEG%2F8fP5r2gclqttiVVgkCE57REE.jpg
1864,단디게스트하우스,숙박/휴양,중구,중앙동4가,129.0345949,35.10413773,051-1661-9263,http://naver.me/FrKGXiGn,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180824_244%2F153510071142374WfA_JPEG%2FBvAY1GMWHAt1XGlhbaOjFxW7.jpg
1035,모텔썸,숙박/휴양,북구,덕천동,129.0074796,35.21014597,051-331-8912,http://naver.me/5B1vRQMJ,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180830_225%2F1535573808944aaXh6_JPEG%2F5998491b84a887.00005144.JPG
2179,더제니스모텔,숙박/휴양,해운대구,재송동,129.1232516,35.18390448,051-784-5668,http://naver.me/FhAVfBuj,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180906_155%2F15361646915977jl0t_JPEG%2F99d7da1d96ef8d7253da3939d6e8abaf.jpg
1567,더 제니스 호텔,숙박/휴양,연제구,연산동,129.079743,35.18524061,051-868-3335,http://naver.me/5iz2xAc5,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180913_93%2F1536805791923TfYf0_JPEG%2F3.jpg
1242,9월모텔,숙박/휴양,사하구,괴정동,128.9946308,35.10097408,051-201-5005,http://naver.me/Gi9O51t4,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181002_238%2F1538424967956y7DOk_JPEG%2F5996e678e8c2f3.74298362.JPG
107,웁스모텔,숙박/휴양,금정구,장전동,129.0851221,35.2242952,051-518-7820,http://naver.me/xXruLGgh,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181017_174%2F1539759071129Lbs6v_JPEG%2FN_3Wf-jLXiiu_iBKRnXK8upS.jpg
110,맥스모텔,숙박/휴양,금정구,장전동,129.0848461,35.22261418,051-581-2345,http://naver.me/5rscL2Ru,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181030_256%2F1540831030913qpvEx_JPEG%2F9fa1bd935cd6937151450aaeb7c41eb6.jpg
108,올레모텔,숙박/휴양,금정구,장전동,129.0842698,35.22357183,051-513-8194,http://naver.me/IgTmwNxD,Y,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181120_14%2F1542688560089EM7GY_JPEG%2F1.jpg
2167,로즈모텔,숙박/휴양,해운대구,재송동,129.1228051,35.18443464,051-781-3432,http://naver.me/FlJ51Qj0,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181127_187%2F1543250574690MNo3c_JPEG%2Fb1ab19b9cd85dafc8d34193d970edc27.jpg
959,엠유,숙박/휴양,북구,구포동,128.9993393,35.20640856,051-337-3025,http://naver.me/GlVcDpT3,Y,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190122_232%2F1548091740011KtpC3_JPEG%2FnpYPMu4NVwCKGNCox5cOJLCj.jpg
960,엠유모텔,숙박/휴양,북구,구포동,128.9993476,35.20641044,051-337-3025,http://naver.me/GlVcDpT3,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190122_232%2F1548091740011KtpC3_JPEG%2FnpYPMu4NVwCKGNCox5cOJLCj.jpg
2129,바게트호텔,숙박/휴양,해운대구,우동,129.1538289,35.15961576,,http://naver.me/FzHQ9IwQ,N,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190125_117%2F15483446882611XNq6_PNG%2Fnm1-Xwn63L6eIjOaa9LY_d0J.png
766,브라운도트 호텔 서면역점 비즈니스,숙박/휴양,부산진구,부전동,129.0540147,35.15660168,051-818-6200,http://naver.me/5Z0iPK1V,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_271%2F1548734321814rCvRI_JPEG%2FjC0dAqdMbP8EDEuR7EWYKd6j.jpg
1368,더메이,숙박/휴양,서구,암남동,129.0167241,35.07710148,051-256-1222,http://naver.me/5kLVd6mh,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_285%2F1548927397741OI9Gh_JPEG%2FXNyRYF2RyT7O-Qftc43fdWQ3.jpg
1371,더메이,숙박/휴양,서구,암남동,129.0167165,35.07709886,051-256-1222,http://naver.me/5kLVd6mh,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_285%2F1548927397741OI9Gh_JPEG%2FXNyRYF2RyT7O-Qftc43fdWQ3.jpg
1590,브라운도트 호텔 연산토곡점,숙박/휴양,연제구,연산동,129.106574,35.18564384,051-752-3312,http://naver.me/GhE9Ju1b,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190213_285%2F1550052685846ljy8F_JPEG%2F5WxogMuy2kfWhYUFC2zXWT8t.jpg
317,T호텔,숙박/휴양,남구,문현동,129.066685,35.13756926,051-637-6819,http://naver.me/GpJfUmb1,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190221_204%2F1550741475163m73yf_JPEG%2F67b26b1d5ef565b4e6a31377916f4802.jpg
563,MEGAMOTEL,숙박/휴양,동래구,명륜동,129.0826781,35.20516412,051-555-7879,http://naver.me/FhAd0RJo,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190221_254%2F1550742958286qHeFi_JPEG%2F81a2ce6834eab3c54f5c920b789df1c2.jpg
1065,스카이모텔,숙박/휴양,북구,화명동,129.0101,35.2344663,051-331-4610,http://naver.me/xYQGOJ4Y,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190221_259%2F1550741451263FOnBh_JPEG%2F0f45288faf956a0b99a5ac86bfd1839b.jpg
22,넘버25호텔,숙박/휴양,강서구,명지동,128.9081885,35.09402639,,http://naver.me/x6PtYui2,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190315_220%2F1552581416860ywpTJ_JPEG%2F9612e0c62e33d6208a93d57e9aa8fdf0.jpg
2111,호텔야자,숙박/휴양,해운대구,우동,129.1536747,35.15911658,051-747-0199,http://naver.me/5HStvbOa,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190320_86%2F1553026703256lgAVP_JPEG%2F5c63dba47723d2.38403024.jpg
23,더포인트호텔,숙박/휴양,강서구,명지동,128.908121,35.09340432,051-934-8600,http://naver.me/FcaXWW54,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190419_237%2F1555605228375PV4gg_JPEG%2F7088e15d3dbd5197c7c92b9418ab3d1e.jpg
198,브룩스호텔,숙박/휴양,기장군,기장읍,129.2135032,35.25067491,051-724-0880,http://naver.me/GZARxm0F,Y,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190509_125%2F1557379686811aaBhF_JPEG%2FSRBym0RG0Rqlrs-wb9T9883t.jpg
1878,동원모텔,숙박/휴양,해운대구,반송동,129.1538751,35.23219692,051-542-9940,http://naver.me/FVPaHwLs,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190509_226%2F1557387953706jkW4U_JPEG%2FhqcJ-TMMOF0CrQ0lltILZPaj.jpeg.jpg
642,거북장모텔,숙박/휴양,동래구,온천동,129.0661053,35.20314676,051-505-2356,http://naver.me/5h3PAihp,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190529_223%2F1559093662158b2rOV_JPEG%2FKzI4WbcOaVNxxuAQA26De8cR.jpg
1593,연산 토곡 그레이191 호텔,숙박/휴양,연제구,연산동,129.1065378,35.18516296,051-758-8001,http://naver.me/xQOe3Ulj,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190529_90%2F1559096650105Nl7LV_JPEG%2FIMG_2411.jpg
2173,No1모텔,숙박/휴양,해운대구,재송동,129.1224776,35.18418326,051-783-9021,http://naver.me/xM2twGQn,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190531_254%2F15592336021282Hfw5_JPEG%2Fd8669e4ba0920df3a38a6f2dcc007f62.jpg
1047,MVG모텔,숙박/휴양,북구,만덕동,129.0468945,35.21087372,051-342-0365,http://naver.me/FPseu2wp,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190601_110%2F1559319449955soHTq_JPEG%2Ff2e60cab63de30f699b372f96ebdbc6c.jpg
1574,호텔 스미스,숙박/휴양,연제구,연산동,129.078785,35.186644,051-862-7878,http://naver.me/xdIjPMJ2,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190608_50%2F1559925195055QWTmH_JPEG%2Fcb9d10a6f65be4e26d177dfb44933165.jpg
589,리셰,숙박/휴양,동래구,안락동,129.0974508,35.19655468,051-714-1973,http://naver.me/xZD4hNOf,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190609_200%2F1560016429842luCP3_JPEG%2FJuvVHRmSeWO67a4TNSiFQ7r3.jpg
664,라메르,숙박/휴양,동래구,온천동,129.0842903,35.22194734,051-555-8707,http://naver.me/xZD4Jz5P,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_276%2F1560695826055atpCs_JPEG%2F3ibDPaBT_xJhC4e462_gOle7.jpg
1345,브이모텔,숙박/휴양,서구,암남동,129.0221079,35.07922027,051-257-2841,http://naver.me/5DHBxLDu,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190621_262%2F1561095752277VBlWC_JPEG%2F5a606ca915dc98.45307248.jpg
1274,여명모텔,숙박/휴양,사하구,장림동,128.9777067,35.07951194,051-263-3322,http://naver.me/FMAI0dIj,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_1%2F15622969536657SXoD_JPEG%2FT85BoBAe2E4pKj3nQ_iA3BlE.jpg
867,블루백팩커스호스텔,숙박/휴양,부산진구,부전동,129.055282,35.15247589,,http://naver.me/xw6hPJX6,N,Y,N,Y,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_215%2F1562297129319sa8C5_JPEG%2FReception.jpg
1154,투헤븐모텔,숙박/휴양,사상구,괘법동,128.9808687,35.1641825,051-313-9133,http://naver.me/5oQTUlYF,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_174%2F1562853509074ktzIe_JPEG%2FAgI1zxf3giGT-zSdUrN3NQgl.jpg
1093,송림장여관,숙박/휴양,사상구,괘법동,128.981248,35.16504819,051-328-0660,http://naver.me/5jAQj5S4,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_211%2F1562842790962Ffto0_JPEG%2F366R1N_JZuvTi4-7g8iH8Itq.jpg
667,청원장여관,숙박/휴양,동래구,온천동,129.0731786,35.20737803,,http://naver.me/GNyezYX8,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190712_142%2F15628865376921vHL4_JPEG%2FuNhldy96TwY3xwRPNWv4PC47.jpg
884,호텔엘레펀트,숙박/휴양,부산진구,부전동,129.0560521,35.15532509,051-995-5848,http://naver.me/xWNTRGQn,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190808_223%2F1565198113536kEyzv_JPEG%2F0OZgw4ogpwQVhpN1Dczw7txt.jpg
637,선우장여관,숙박/휴양,동래구,온천동,129.07128,35.20644826,051-503-4701,http://naver.me/G6D3CJvz,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190810_46%2F1565440316091VWUMl_JPEG%2Fn47VdPGBMl0bX0T2NJuwEEao.jpg
944,초읍 유나호텔,숙박/휴양,부산진구,초읍동,129.0482519,35.18214498,051-805-0305,http://naver.me/GMRSTftk,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190812_187%2F1565569423135FjJUy_JPEG%2F797838bc8347651d213bb407f292c16a.jpg
452,동일장모텔,숙박/휴양,동구,초량동,129.0378214,35.11546379,051-467-8687,http://naver.me/GqBjuBy1,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190814_176%2F1565765632591zo1v6_JPEG%2F6MIeXosJf-ra5kz6gzsK4_CJ.jpg
453,동일장모텔,숙박/휴양,동구,초량동,129.0378315,35.11546159,051-467-8687,http://naver.me/GqBjuBy1,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190814_176%2F1565765632591zo1v6_JPEG%2F6MIeXosJf-ra5kz6gzsK4_CJ.jpg
898,더클럽호텔,숙박/휴양,부산진구,부전동,129.0565632,35.15485176,051-808-0125,http://naver.me/GLKxent9,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190904_266%2F1567570902945uoutP_JPEG%2F7YGXdJC7xLLANdDeihDkGKoY.jpg
899,더클럽호텔,숙박/휴양,부산진구,부전동,129.0565531,35.15478012,051-808-0125,http://naver.me/GLKxent9,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190904_266%2F1567570902945uoutP_JPEG%2F7YGXdJC7xLLANdDeihDkGKoY.jpg
213,속시원한대구탕,숙박/휴양,기장군,일광면,129.2332445,35.26057537,051-724-4146,http://naver.me/xzcLAOqi,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190908_284%2F1567893231796tx4w0_JPEG%2F3Hz57N2QE2mI9PbaptN8TMTw.jpeg.jpg
1260,로망스,숙박/휴양,사하구,다대동,128.9715072,35.05678082,051-263-3303,http://naver.me/xB4A691C,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190917_158%2F1568650842068FAS2X_JPEG%2F23e8756d6c9e150d5e6ee564caecb0ad.jpg
510,무진장여관,숙박/휴양,동구,초량동,129.0396469,35.11883781,,http://naver.me/F1I2sf8n,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190918_230%2F1568799100465iHqvl_PNG%2F_HuPBJ5AVCANqTg-92QGAuDj.png
2019,소사이어티호텔,숙박/휴양,해운대구,우동,129.1578001,35.16163198,051-744-0303,http://naver.me/xE1NGjuV,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191010_248%2F1570681427751p4lAF_JPEG%2F_MG_8216.jpg
709,은하탕,숙박/휴양,부산진구,당감동,129.0491411,35.15759592,051-808-0606,http://naver.me/xC6PPXXC,N,Y,N,Y,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191015_291%2F1571098437905PoESI_JPEG%2F7Xvj89pq1SuejaSsV0urnBfY.jpg
981,바르도호텔,숙박/휴양,북구,구포동,128.9999617,35.20900686,,http://naver.me/GkKRBXiy,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191023_286%2F1571833514874vWpQy_JPEG%2F2_%25286%2529.jpg
1390,시티모텔,숙박/휴양,서구,충무동1가,129.0246573,35.09752614,051-255-7547,http://naver.me/xswItDF6,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191029_56%2F1572305460748f91GB_JPEG%2FTNSoewG6u0YAAu2lCyT2X6B5.jpeg.jpg
1176,태화장여관,숙박/휴양,사상구,괘법동,128.9814518,35.16998486,,http://naver.me/59jwGXnQ,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191102_226%2F1572680695379sVzwo_JPEG%2FquEWyjZ5ZDJ53LFRwE5zLGl6.jpg
1191,태화장여관,숙박/휴양,사상구,덕포동,128.9813999,35.1698277,,http://naver.me/59jwGXnQ,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191102_226%2F1572680695379sVzwo_JPEG%2FquEWyjZ5ZDJ53LFRwE5zLGl6.jpg
1526,게스트하우스어반,숙박/휴양,수영구,민락동,129.1259036,35.15700297,,http://naver.me/Fornlnev,N,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191112_90%2F1573521142498rDdgs_JPEG%2F%25BE%25EE%25B9%25DD%25B7%25CE%25B0%25ED%25B9%25AB%25C5%25D7_copy.jpg
1295,대하장모텔,숙박/휴양,사하구,하단동,128.9669856,35.10496836,051-207-0383,http://naver.me/57wCgpgs,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191129_67%2F1575030860976cIWKe_JPEG%2FfeDWwuTuXLd9vYen_jbDOh5t.jpg
1994,뉴비치팬션,숙박/휴양,해운대구,송정동,129.2045907,35.18104641,051-704-0448,http://naver.me/GqBbzlem,Y,Y,N,N,N,N,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191130_122%2F1575122266375LYp1O_JPEG%2FuLogHGEHN03wGmNsMfmi-RBr.jpg
1744,호텔린,숙박/휴양,중구,남포동2가,129.032287,35.09828341,051-244-2860,http://naver.me/51Y3dBEu,Y,Y,N,Y,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191203_225%2F1575374393284LBFXT_PNG%2FiDhoiNYC6jSmTDCMiA9ZkeZU.png
1422,브라운도트 호텔 남포충무점,숙박/휴양,서구,충무동3가,129.0228798,35.09345008,,http://naver.me/xnKqnbnO,Y,Y,N,N,N,Y,N,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191211_194%2F15760543893220rMmx_JPEG%2Ff8665416775d41214a6efcbd5060fd1e.jpg
